Complexity metrics,Sun, 24 Mar 2019 23:16:23 EDT
Method,ev(G),v(G)
"org.apache.deltaspike.test.jsf.impl.config.view.navigation.syntax.uc011.ViewConfigTest.testMetaDataInheritanceInViewConfig()",1,1
"org.apache.deltaspike.test.jsf.impl.config.view.validation.ViewConfigPathValidatorTest.MockedViewConfigPathValidator.MockedViewConfigPathValidator(boolean)",1,1
"org.apache.deltaspike.test.jsf.impl.config.view.validation.ViewConfigPathValidatorTest.MockedViewConfigPathValidator.isValidPath(ServletContextEvent,ConfigDescriptor)",1,2
"org.apache.deltaspike.test.jsf.impl.config.view.validation.ViewConfigPathValidatorTest.MockedViewConfigPathValidator.printException(Exception)",1,1
"org.apache.deltaspike.test.jsf.impl.config.view.validation.ViewConfigPathValidatorTest.MockedViewConfigPathValidator.validateViewConfigPaths(ServletContextEvent,ViewConfigResolver,List<String>)",1,1
"org.apache.deltaspike.test.jsf.impl.config.view.validation.ViewConfigPathValidatorTest.after()",1,1
"org.apache.deltaspike.test.jsf.impl.config.view.validation.ViewConfigPathValidatorTest.before()",1,1
"org.apache.deltaspike.test.jsf.impl.config.view.validation.ViewConfigPathValidatorTest.testMissingPath()",1,1
"org.apache.deltaspike.test.jsf.impl.config.view.validation.ViewConfigPathValidatorTest.testMissingPathButUnsupportedExtension()",1,2
"org.apache.deltaspike.test.jsf.impl.config.view.validation.ViewConfigPathValidatorTest.testValidViewConfig()",1,2
"org.apache.deltaspike.test.jsf.impl.injection.uc001.AnotherBean.AnotherBean()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc001.AnotherBean.AnotherBean(String)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc001.AnotherBean.getAsObject(String)",2,3
"org.apache.deltaspike.test.jsf.impl.injection.uc001.AnotherBean.getAsString(Object)",2,2
"org.apache.deltaspike.test.jsf.impl.injection.uc001.AnotherBean.getValue()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc001.AnotherBean.setValue(String)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc001.AnotherBeanConverter.getAsObject(FacesContext,UIComponent,String)",2,4
"org.apache.deltaspike.test.jsf.impl.injection.uc001.AnotherBeanConverter.getAsString(FacesContext,UIComponent,Object)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc001.InjectionDroneTest.deploy()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc001.InjectionDroneTest.testConverter()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc001.InjectionDroneTest.testConverterWithError()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc001.InjectionDroneTest.testValidator()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc001.InjectionDroneTest.testValidatorWithError()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc001.MyBean.getConvertedValue()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc001.MyBean.getStringValue()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc001.MyBean.isValid(String)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc001.MyBean.setConvertedValue(AnotherBean)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc001.MyBean.setStringValue(String)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc001.MyBean.testAction()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc001.MyBeanValidator.validate(FacesContext,UIComponent,Object)",3,3
"org.apache.deltaspike.test.jsf.impl.injection.uc002.AnotherBean.AnotherBean()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc002.AnotherBean.AnotherBean(String)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc002.AnotherBean.getAsObject(String)",2,3
"org.apache.deltaspike.test.jsf.impl.injection.uc002.AnotherBean.getAsString(Object)",2,2
"org.apache.deltaspike.test.jsf.impl.injection.uc002.AnotherBean.getValue()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc002.AnotherBean.setValue(String)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc002.AnotherBeanConverter.getAsObject(FacesContext,UIComponent,String)",2,4
"org.apache.deltaspike.test.jsf.impl.injection.uc002.AnotherBeanConverter.getAsString(FacesContext,UIComponent,Object)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc002.InjectionDroneTest.deploy()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc002.InjectionDroneTest.testConverter()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc002.InjectionDroneTest.testConverterWithError()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc002.InjectionDroneTest.testValidator()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc002.InjectionDroneTest.testValidatorWithError()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc002.MyBean.getConvertedValue()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc002.MyBean.getStringValue()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc002.MyBean.isValid(String)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc002.MyBean.setConvertedValue(AnotherBean)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc002.MyBean.setStringValue(String)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc002.MyBean.testAction()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc002.MyBeanValidator.validate(FacesContext,UIComponent,Object)",3,3
"org.apache.deltaspike.test.jsf.impl.injection.uc003.AbstractStateHolder.isTransient()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.AbstractStateHolder.restoreState(FacesContext,Object)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.AbstractStateHolder.saveState(FacesContext)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.AbstractStateHolder.setTransient(boolean)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.AnotherBean.AnotherBean()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.AnotherBean.AnotherBean(String)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.AnotherBean.getAsObject(String)",2,3
"org.apache.deltaspike.test.jsf.impl.injection.uc003.AnotherBean.getAsString(Object)",2,2
"org.apache.deltaspike.test.jsf.impl.injection.uc003.AnotherBean.getValue()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.AnotherBean.setValue(String)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.AnotherBeanConverter.getAsObject(FacesContext,UIComponent,String)",2,4
"org.apache.deltaspike.test.jsf.impl.injection.uc003.AnotherBeanConverter.getAsString(FacesContext,UIComponent,Object)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.InjectionDroneTest.deploy()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.InjectionDroneTest.testConverter()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.InjectionDroneTest.testConverterWithError()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.InjectionDroneTest.testValidator()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.InjectionDroneTest.testValidatorWithError()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.MyBean.getConvertedValue()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.MyBean.getStringValue()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.MyBean.isValid(String)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.MyBean.setConvertedValue(AnotherBean)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.MyBean.setStringValue(String)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.MyBean.testAction()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc003.MyBeanValidator.validate(FacesContext,UIComponent,Object)",3,3
"org.apache.deltaspike.test.jsf.impl.injection.uc004.AnotherBean.AnotherBean()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.AnotherBean.AnotherBean(String)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.AnotherBean.getAsObject(String)",2,3
"org.apache.deltaspike.test.jsf.impl.injection.uc004.AnotherBean.getAsString(Object)",2,2
"org.apache.deltaspike.test.jsf.impl.injection.uc004.AnotherBean.getValue()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.AnotherBean.setValue(String)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.AnotherBeanConverter.getAsObject(FacesContext,UIComponent,String)",2,4
"org.apache.deltaspike.test.jsf.impl.injection.uc004.AnotherBeanConverter.getAsString(FacesContext,UIComponent,Object)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.InjectionDroneTest.deploy()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.InjectionDroneTest.testValidator()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.InjectionDroneTest.testValidatorWithError()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.MyBean.getConvertedValue()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.MyBean.getStringValue()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.MyBean.isValid(String,String)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.MyBean.setConvertedValue(AnotherBean)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.MyBean.setStringValue(String)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.MyBean.testAction()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.MyBeanValidator.getValidValue()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.MyBeanValidator.isTransient()",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.MyBeanValidator.restoreState(FacesContext,Object)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.MyBeanValidator.saveState(FacesContext)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.MyBeanValidator.setTransient(boolean)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.MyBeanValidator.setValidValue(String)",1,1
"org.apache.deltaspike.test.jsf.impl.injection.uc004.MyBeanValidator.validate(FacesContext,UIComponent,Object)",3,3
"org.apache.deltaspike.test.jsf.impl.message.JsfMessageTest.deploy()",1,1
"org.apache.deltaspike.test.jsf.impl.message.JsfMessageTest.testEnglishMessages()",1,1
"org.apache.deltaspike.test.jsf.impl.message.JsfMessageTest.testGermanMessages()",1,1
"org.apache.deltaspike.test.jsf.impl.message.beans.JsfMessageBackingBean.getLocale()",1,1
"org.apache.deltaspike.test.jsf.impl.message.beans.JsfMessageBackingBean.getSomeMessage()",1,1
"org.apache.deltaspike.test.jsf.impl.message.beans.JsfMessageBackingBean.init()",1,1
"org.apache.deltaspike.test.jsf.impl.message.beans.JsfMessageBackingBean.setLocale(String)",1,1
"org.apache.deltaspike.test.jsf.impl.scope.mapped.MappedJsfContextTest.deploy()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.mapped.MappedJsfContextTest.testViewScopedContext()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.mapped.beans.JsfApplicationScopedBackingBean.getI()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.mapped.beans.JsfApplicationScopedBackingBean.setI(int)",1,1
"org.apache.deltaspike.test.jsf.impl.scope.mapped.beans.JsfRequestScopedBackingBean.getI()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.mapped.beans.JsfRequestScopedBackingBean.setI(int)",1,1
"org.apache.deltaspike.test.jsf.impl.scope.mapped.beans.JsfSessionScopedBackingBean.getI()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.mapped.beans.JsfSessionScopedBackingBean.setI(int)",1,1
"org.apache.deltaspike.test.jsf.impl.scope.view.ViewScopedContextTest.deploy()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.view.ViewScopedContextTest.testViewScopedContext()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.view.beans.ViewScopedBackingBean.getI()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.view.beans.ViewScopedBackingBean.setI(int)",1,1
"org.apache.deltaspike.test.jsf.impl.scope.view.beans.ViewScopedBackingBean.someAction()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.viewaccess.ViewAccessScopedWebAppTest.deploy()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.viewaccess.ViewAccessScopedWebAppTest.testForward()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.viewaccess.ViewAccessScopedWithFViewActionWebAppTest.deploy()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.viewaccess.ViewAccessScopedWithFViewActionWebAppTest.testForward()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.viewaccess.beans.ViewAccessScopedBeanX.getValue()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.viewaccess.beans.ViewAccessScopedBeanX.setValue(String)",1,1
"org.apache.deltaspike.test.jsf.impl.scope.viewaccess.beans.ViewAccessScopedBeanX.viewAction()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.viewaccess.beans.ViewAccessScopedBeanY.getValue()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.viewaccess.beans.ViewAccessScopedBeanY.setValue(String)",1,1
"org.apache.deltaspike.test.jsf.impl.scope.window.MyWindowScopedBean.count()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.window.MyWindowScopedBean.getValue()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.window.WindowMaxCountTest.deploy()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.window.WindowMaxCountTest.maxWindowPerSessionTest()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.window.WindowScopedContextTest.deploy()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.window.WindowScopedContextTest.testWindowId()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.window.beans.WindowScopedBackingBean.getI()",1,1
"org.apache.deltaspike.test.jsf.impl.scope.window.beans.WindowScopedBackingBean.setI(int)",1,1
"org.apache.deltaspike.test.jsf.impl.scope.window.beans.WindowScopedBackingBean.someAction()",1,1
"org.apache.deltaspike.test.jsf.impl.util.ArchiveUtils.ArchiveUtils()",1,1
"org.apache.deltaspike.test.jsf.impl.util.ArchiveUtils.getBeansXml()",1,1
"org.apache.deltaspike.test.jsf.impl.util.ArchiveUtils.getDeltaSpikeCoreAndJsfArchive()",1,1
"org.apache.deltaspike.test.jsf.impl.util.ArchiveUtils.getDeltaSpikeSecurityArchive()",1,1
"org.apache.deltaspike.test.jsf.impl.util.FileUtils.FileUtils()",1,1
"org.apache.deltaspike.test.jsf.impl.util.FileUtils.getFileForURL(String)",1,3
"org.apache.deltaspike.test.jsf.impl.util.JsfUtilsTest.testExistingMessageWithoutDetails()",1,1
"org.apache.deltaspike.test.jsf.impl.util.JsfUtilsTest.testExistingMessageWithoutSummary()",1,1
"org.apache.deltaspike.test.jsf.impl.util.JsfUtilsTest.testExistingSimpleMessage()",1,1
"org.apache.deltaspike.test.jsf.impl.util.JsfUtilsTest.testMessagesWithoutText()",1,1
"org.apache.deltaspike.test.jsf.impl.util.JsfUtilsTest.testNewMessageWithExistingMessageWithoutDetails()",1,1
"org.apache.deltaspike.test.jsf.impl.util.JsfUtilsTest.testNewMessageWithExistingMessageWithoutSummary()",1,1
"org.apache.deltaspike.test.jsf.impl.util.JsfUtilsTest.testNewMessageWithExistingMessageWithoutText()",1,1
"org.apache.deltaspike.test.jsf.impl.util.JsfUtilsTest.testNewMessageWithoutDetails()",1,1
"org.apache.deltaspike.test.jsf.impl.util.JsfUtilsTest.testNewMessageWithoutExistingMessages()",1,1
"org.apache.deltaspike.test.jsf.impl.util.JsfUtilsTest.testNewMessageWithoutSummary()",1,1
"org.apache.deltaspike.test.jsf.impl.util.JsfUtilsTest.testNewMessageWithoutText()",1,1
"org.apache.deltaspike.test.proxy.impl.util.ArchiveUtils.ArchiveUtils()",1,1
"org.apache.deltaspike.test.proxy.impl.util.ArchiveUtils.getDeltaSpikeCoreAndProxyArchive()",1,1
"org.apache.deltaspike.test.scheduler.custom.CustomConfigSource.getConfigName()",1,1
"org.apache.deltaspike.test.scheduler.custom.CustomConfigSource.getOrdinal()",1,1
"org.apache.deltaspike.test.scheduler.custom.CustomConfigSource.getProperties()",1,1
"org.apache.deltaspike.test.scheduler.custom.CustomConfigSource.getPropertyValue(String)",1,1
"org.apache.deltaspike.test.scheduler.custom.CustomConfigSource.isScannable()",1,1
"org.apache.deltaspike.test.scheduler.custom.CustomDeactivatedConfigSource.getConfigName()",1,1
"org.apache.deltaspike.test.scheduler.custom.CustomDeactivatedConfigSource.getOrdinal()",1,1
"org.apache.deltaspike.test.scheduler.custom.CustomDeactivatedConfigSource.getProperties()",1,1
"org.apache.deltaspike.test.scheduler.custom.CustomDeactivatedConfigSource.getPropertyValue(String)",1,1
"org.apache.deltaspike.test.scheduler.custom.CustomDeactivatedConfigSource.isScannable()",1,1
"org.apache.deltaspike.test.scheduler.custom.CustomSchedulerEarFileTest.deployEar()",1,1
"org.apache.deltaspike.test.scheduler.custom.CustomSchedulerTest.checkAutoRegisteredSchedulerJob()",1,1
"org.apache.deltaspike.test.scheduler.custom.CustomSchedulerTest.checkDeleteJob()",1,1
"org.apache.deltaspike.test.scheduler.custom.CustomSchedulerTest.checkManualSchedulerJobManagement()",1,1
"org.apache.deltaspike.test.scheduler.custom.CustomSchedulerTest.invalidUnwrap()",1,1
"org.apache.deltaspike.test.scheduler.custom.CustomSchedulerTest.unwrap()",1,1
"org.apache.deltaspike.test.scheduler.custom.CustomSchedulerWarFileTest.deploy()",1,1
"org.apache.deltaspike.test.scheduler.custom.MockedScheduler.deleteJob(Class<? extends CustomJob>)",1,1
"org.apache.deltaspike.test.scheduler.custom.MockedScheduler.interruptJob(Class<? extends CustomJob>)",1,1
"org.apache.deltaspike.test.scheduler.custom.MockedScheduler.isExecutingJob(Class<? extends CustomJob>)",1,1
"org.apache.deltaspike.test.scheduler.custom.MockedScheduler.pauseJob(Class<? extends CustomJob>)",1,1
"org.apache.deltaspike.test.scheduler.custom.MockedScheduler.registerNewJob(Class<? extends CustomJob>)",1,1
"org.apache.deltaspike.test.scheduler.custom.MockedScheduler.resumeJob(Class<? extends CustomJob>)",1,1
"org.apache.deltaspike.test.scheduler.custom.MockedScheduler.start()",1,1
"org.apache.deltaspike.test.scheduler.custom.MockedScheduler.startJobManually(Class<? extends CustomJob>)",1,1
"org.apache.deltaspike.test.scheduler.custom.MockedScheduler.stop()",1,1
"org.apache.deltaspike.test.scheduler.custom.MockedScheduler.unwrap(Class<? extends S>)",2,2
"org.apache.deltaspike.test.scheduler.custom.QuartzDeactivator.isActivated(Class<? extends Deactivatable>)",1,2
"org.apache.deltaspike.test.scheduler.custom.ScopeNotStartedTest.deploy()",1,1
"org.apache.deltaspike.test.scheduler.custom.ScopeNotStartedTest.testRegisterBadJob()",1,1
"org.apache.deltaspike.test.scheduler.custom.TestJobManager.deleteJob(Class<? extends CustomJob>)",1,1
"org.apache.deltaspike.test.scheduler.custom.TestJobManager.expose()",1,1
"org.apache.deltaspike.test.scheduler.custom.TestJobManager.getInstance()",1,1
"org.apache.deltaspike.test.scheduler.custom.TestJobManager.getRegisteredJobs()",1,1
"org.apache.deltaspike.test.scheduler.custom.TestJobManager.getRunningJobs()",1,1
"org.apache.deltaspike.test.scheduler.custom.TestJobManager.interruptJob(Class<? extends CustomJob>)",1,1
"org.apache.deltaspike.test.scheduler.custom.TestJobManager.isExecutingJob(Class<? extends CustomJob>)",1,1
"org.apache.deltaspike.test.scheduler.custom.TestJobManager.isStarted()",1,1
"org.apache.deltaspike.test.scheduler.custom.TestJobManager.pauseJob(Class<? extends CustomJob>)",1,1
"org.apache.deltaspike.test.scheduler.custom.TestJobManager.registerNewJob(Class<? extends CustomJob>)",1,1
"org.apache.deltaspike.test.scheduler.custom.TestJobManager.resumeJob(Class<? extends CustomJob>)",1,1
"org.apache.deltaspike.test.scheduler.custom.TestJobManager.start()",1,1
"org.apache.deltaspike.test.scheduler.custom.TestJobManager.startJobManually(Class<? extends CustomJob>)",1,1
"org.apache.deltaspike.test.scheduler.custom.TestJobManager.stop()",1,1
"org.apache.deltaspike.test.security.impl.authorization.nonbinding.CustomAuthorizer.doSecuredCheck(ParameterValue,InvocationContext)",2,2
"org.apache.deltaspike.test.security.impl.authorization.nonbinding.ParameterValue.ParameterValue(boolean)",1,1
"org.apache.deltaspike.test.security.impl.authorization.nonbinding.ParameterValue.isValue()",1,1
"org.apache.deltaspike.test.security.impl.authorization.nonbinding.ParameterValue.setValue(boolean)",1,1
"org.apache.deltaspike.test.security.impl.authorization.nonbinding.SecuredBean.getResult(ParameterValue)",1,1
"org.apache.deltaspike.test.security.impl.authorization.nonbinding.SecurityParameterWithNonbindingMemberTest.deploy()",1,1
"org.apache.deltaspike.test.security.impl.authorization.nonbinding.SecurityParameterWithNonbindingMemberTest.securityParameterWithNonbindingMember()",1,3
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredAnnotationEarFileTest.deployEar()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredAnnotationTest.interceptorTestWithStereotypeDenied()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredAnnotationTest.interceptorTestWithStereotypeOk()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredAnnotationTest.interceptorTestWithStereotypeParentDenied()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredAnnotationTest.interceptorTestWithStereotypeParentOk()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredAnnotationTest.interceptorTestWithStereotypeWithValue()",1,3
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredAnnotationTest.invocationOfMultipleSecuredStereotypes()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredAnnotationTest.simpleInterceptorTestDenied()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredAnnotationTest.simpleInterceptorTestOk()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredAnnotationTest.simpleInterceptorTestOnMethods()",1,3
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredAnnotationTest.simpleInterceptorTestParentDenied()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredAnnotationTest.simpleInterceptorTestParentOk()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredAnnotationWarFileTest.deploy()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredBean1.getBlockedResult()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredBean1.getResult()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredBean2.getBlockedResult()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredBean2.getResult()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredBean3.getBlockedResult()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredBean3.getResult()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredBean4.getResult()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredBean5.getBlockedResult()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SecuredBean5.getResult()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SomeParentClass.someBlockedMethodFromParent()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.SomeParentClass.someFineMethodFromParent()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.TestAccessDecisionVoter.checkPermission(AccessDecisionVoterContext)",2,2
"org.apache.deltaspike.test.security.impl.authorization.secured.TestAccessDecisionVoter1.checkPermission(AccessDecisionVoterContext)",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.TestAccessDecisionVoter1.isCalled()",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.TestAccessDecisionVoter2.checkPermission(AccessDecisionVoterContext)",1,1
"org.apache.deltaspike.test.security.impl.authorization.secured.TestAccessDecisionVoter2.isCalled()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securitybinding.CustomAuthorizer.doSecuredCheck(InvocationContext)",1,1
"org.apache.deltaspike.test.security.impl.authorization.securitybinding.SecuredBean1.getBlockedResult()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securitybinding.SecuredBean1.getResult()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securitybinding.SecuredBean2.getBlockedResult()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securitybinding.SecuredBean2.getResult()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securitybinding.SecurityBindingTest.deploy()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securitybinding.SecurityBindingTest.simpleInterceptorTestDenied()",1,2
"org.apache.deltaspike.test.security.impl.authorization.securitybinding.SecurityBindingTest.simpleInterceptorTestOk()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securitybinding.SecurityBindingTest.simpleInterceptorTestOnMethodsDenied()",1,2
"org.apache.deltaspike.test.security.impl.authorization.securitybinding.SecurityBindingTest.simpleInterceptorTestOnMethodsOk()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securitybinding.SecurityBindingTest.simpleInterceptorTestParentDenied()",1,2
"org.apache.deltaspike.test.security.impl.authorization.securitybinding.SecurityBindingTest.simpleInterceptorTestParentOk()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securitybinding.SomeParentClass.someBlockedMethodFromParent()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securitybinding.SomeParentClass.someFineMethodFromParent()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.CustomAuthorizer.doSecuredCheck(MockObject,InvocationContext)",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.CustomAuthorizer.doSecuredCheck(MockObject2)",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.CustomAuthorizer.doSecuredCheckAfterMethodInvocation(MockObject)",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.CustomAuthorizer.doSecuredCheckAfterMethodInvocationWithVoidMethod(Void)",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.MethodInvocationParameter.isMethodInvoked()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.MethodInvocationParameter.setMethodInvoked(boolean)",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.MockObject.MockObject(boolean)",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.MockObject.isValue()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.MockObject.setValue(boolean)",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.MockObject2.MockObject2(boolean)",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.MockObject2.isValue()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.MockObject2.setValue(boolean)",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecuredBean1.getResult(MockObject)",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecuredBean1.getResult(MockObject2)",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecuredBean1.getResult(boolean)",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecuredBean2.getBlockedResult(MockObject)",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecuredBean2.getResult(MockObject)",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecuredBean2.securityCheckAfterMethodInvocation(MethodInvocationParameter)",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecuredBean2.securityCheckAfterMethodInvocationWithVoidResult(MethodInvocationParameter)",1,1
