Complexity metrics,Sun, 31 Mar 2019 21:55:22 EDT
Method,ev(G),iv(G),v(G)
"org.apache.maven.doxia.module.fo.FoAggregateSink.anchor(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.anchor(String,SinkEventAttributes)",2,2,4
"org.apache.maven.doxia.module.fo.FoAggregateSink.author()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.author(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.author_()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.body()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.body(SinkEventAttributes)",1,2,2
"org.apache.maven.doxia.module.fo.FoAggregateSink.body_()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.chapterHeading(String,boolean)",1,4,4
"org.apache.maven.doxia.module.fo.FoAggregateSink.chopExtension(String)",1,6,6
"org.apache.maven.doxia.module.fo.FoAggregateSink.content(String)",1,2,2
"org.apache.maven.doxia.module.fo.FoAggregateSink.coverPage()",3,1,4
"org.apache.maven.doxia.module.fo.FoAggregateSink.currentTocNumber()",1,2,2
"org.apache.maven.doxia.module.fo.FoAggregateSink.date()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.date(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.date_()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.figureGraphics(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.figureGraphics(String,SinkEventAttributes)",1,4,4
"org.apache.maven.doxia.module.fo.FoAggregateSink.getBundle(Locale)",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.getChapterString()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.getFooterText()",1,10,10
"org.apache.maven.doxia.module.fo.FoAggregateSink.getGraphicsAttributes(String)",2,3,4
"org.apache.maven.doxia.module.fo.FoAggregateSink.getHeaderText()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.getIdName(String)",2,4,5
"org.apache.maven.doxia.module.fo.FoAggregateSink.head()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.head(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.head_()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.link(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.link(String,SinkEventAttributes)",7,8,10
"org.apache.maven.doxia.module.fo.FoAggregateSink.newline()",1,2,2
"org.apache.maven.doxia.module.fo.FoAggregateSink.pdfBookmarks()",2,2,3
"org.apache.maven.doxia.module.fo.FoAggregateSink.regionAfter(String)",1,2,2
"org.apache.maven.doxia.module.fo.FoAggregateSink.regionBefore(String)",1,2,2
"org.apache.maven.doxia.module.fo.FoAggregateSink.renderBookmarkItems(List<DocumentTOCItem>)",1,3,3
"org.apache.maven.doxia.module.fo.FoAggregateSink.resolveLinkRelativeToBase(String)",4,5,5
"org.apache.maven.doxia.module.fo.FoAggregateSink.setDocumentModel(DocumentModel)",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.setDocumentModel(DocumentModel,int)",1,8,10
"org.apache.maven.doxia.module.fo.FoAggregateSink.setDocumentName(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.setDocumentTitle(String)",1,1,2
"org.apache.maven.doxia.module.fo.FoAggregateSink.startPageSequence(String,String)",1,2,2
"org.apache.maven.doxia.module.fo.FoAggregateSink.title()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.title(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.title_()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSink.toc()",2,4,5
"org.apache.maven.doxia.module.fo.FoAggregateSink.write(String)",1,2,2
"org.apache.maven.doxia.module.fo.FoAggregateSink.writeCoverBody(DocumentCover,DocumentMeta)",2,2,8
"org.apache.maven.doxia.module.fo.FoAggregateSink.writeCoverFooter(DocumentCover,DocumentMeta)",2,5,8
"org.apache.maven.doxia.module.fo.FoAggregateSink.writeCoverHead(DocumentCover)",2,3,4
"org.apache.maven.doxia.module.fo.FoAggregateSink.writeEmptyTag(Tag,String)",1,2,2
"org.apache.maven.doxia.module.fo.FoAggregateSink.writeEndTag(Tag)",1,2,2
"org.apache.maven.doxia.module.fo.FoAggregateSink.writeStartTag(Tag,String)",1,2,2
"org.apache.maven.doxia.module.fo.FoAggregateSink.writeStartTag(Tag,String,String)",1,2,2
"org.apache.maven.doxia.module.fo.FoAggregateSink.writeTocItems(List<DocumentTOCItem>,int)",2,7,9
"org.apache.maven.doxia.module.fo.FoAggregateSink.writeln(String)",1,2,2
"org.apache.maven.doxia.module.fo.FoAggregateSinkTest.setUp()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSinkTest.testAnchor()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSinkTest.testBody()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSinkTest.testFigureGraphics()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSinkTest.testLink()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSinkTest.testSetDocumentName()",1,1,1
"org.apache.maven.doxia.module.fo.FoAggregateSinkTest.testSpecialCharacters()",2,4,4
"org.apache.maven.doxia.module.fo.FoAggregateSinkTest.wrapXml(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoConfiguration.FoConfiguration()",1,1,1
"org.apache.maven.doxia.module.fo.FoConfiguration.addAttributes(String)",1,5,5
"org.apache.maven.doxia.module.fo.FoConfiguration.getAttributeSet(String)",3,2,4
"org.apache.maven.doxia.module.fo.FoConfiguration.getAttributeString(String)",2,1,2
"org.apache.maven.doxia.module.fo.FoConfiguration.load(File)",1,2,2
"org.apache.maven.doxia.module.fo.FoConfiguration.loadDefaultConfig()",1,1,3
"org.apache.maven.doxia.module.fo.FoConfiguration.reset()",1,1,1
"org.apache.maven.doxia.module.fo.FoConfigurationTest.testGetAttributeSet()",1,1,1
"org.apache.maven.doxia.module.fo.FoConfigurationTest.testGetAttributeString()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.FoSink(Writer)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.FoSink(Writer,String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.FoSink(Writer,String,String)",2,1,2
"org.apache.maven.doxia.module.fo.FoSink.anchor(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.anchor(String,SinkEventAttributes)",2,2,3
"org.apache.maven.doxia.module.fo.FoSink.anchor_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.author()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.author(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.author_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.beginDocument()",1,3,3
"org.apache.maven.doxia.module.fo.FoSink.body()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.body(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.body_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.bold()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.bold_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.chapterHeading(String,boolean)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.close()",1,5,5
"org.apache.maven.doxia.module.fo.FoSink.comment(String)",1,4,5
"org.apache.maven.doxia.module.fo.FoSink.content(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.date()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.date(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.date_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.definedTerm()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.definedTerm(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.definedTerm_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.definition()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.definition(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.definitionList()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.definitionList(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.definitionListItem()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.definitionListItem(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.definitionListItem_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.definitionList_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.definition_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.endDocument()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.escaped(String,boolean)",2,6,11
"org.apache.maven.doxia.module.fo.FoSink.figure()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.figure(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.figureCaption()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.figureCaption(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.figureCaption_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.figureGraphics(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.figureGraphics(String,SinkEventAttributes)",1,2,2
"org.apache.maven.doxia.module.fo.FoSink.figure_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.flush()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.getChapterString()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.getFoConfiguration()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.head()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.head(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.head_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.horizontalRule()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.horizontalRule(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.init()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.isFigure()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.italic()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.italic_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.lineBreak()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.lineBreak(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.link(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.link(String,SinkEventAttributes)",2,4,5
"org.apache.maven.doxia.module.fo.FoSink.link_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.list()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.list(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.listItem()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.listItem(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.listItem_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.list_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.load(File)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.logMessage(String,String)",2,2,4
"org.apache.maven.doxia.module.fo.FoSink.monospaced()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.monospaced_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.needsSymbolFont(char)",1,1,8
"org.apache.maven.doxia.module.fo.FoSink.nonBreakingSpace()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.numberedList(int)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.numberedList(int,SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.numberedListItem()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.numberedListItem(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.numberedListItem_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.numberedList_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.onSection()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.onSectionTitle(int)",1,5,5
"org.apache.maven.doxia.module.fo.FoSink.onSectionTitle_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.onSection_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.pageBreak()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.paragraph()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.paragraph(SinkEventAttributes)",1,3,3
"org.apache.maven.doxia.module.fo.FoSink.paragraph_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.pdfBookmarks()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.rawText(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.regionAfter(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.regionBefore(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.resetSectionCounter()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.section(int,SinkEventAttributes)",1,1,4
"org.apache.maven.doxia.module.fo.FoSink.section1()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.section1_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.section2()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.section2_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.section3()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.section3_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.section4()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.section4_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.section5()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.section5_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.sectionTitle()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.sectionTitle(int,SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.sectionTitle1()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.sectionTitle1_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.sectionTitle2()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.sectionTitle2_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.sectionTitle3()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.sectionTitle3_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.sectionTitle4()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.sectionTitle4_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.sectionTitle5()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.sectionTitle5_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.sectionTitle_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.sectionTitle_(int)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.section_(int)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.startPageSequence(String,String,String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.table()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.table(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.tableCaption()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.tableCaption(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.tableCaption_()",1,3,3
"org.apache.maven.doxia.module.fo.FoSink.tableCell()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.tableCell(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.tableCell(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.tableCell(boolean,SinkEventAttributes)",2,11,14
"org.apache.maven.doxia.module.fo.FoSink.tableCell_()",1,2,2
"org.apache.maven.doxia.module.fo.FoSink.tableHeaderCell()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.tableHeaderCell(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.tableHeaderCell(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.tableHeaderCell_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.tableRow()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.tableRow(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.tableRow_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.tableRows(int[],boolean)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.tableRows_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.table_()",1,4,4
"org.apache.maven.doxia.module.fo.FoSink.text(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.text(String,SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.title()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.title(SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.title_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.unknown(String,Object[],SinkEventAttributes)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.verbatim(SinkEventAttributes)",1,4,4
"org.apache.maven.doxia.module.fo.FoSink.verbatim(boolean)",1,1,2
"org.apache.maven.doxia.module.fo.FoSink.verbatim_()",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.write(String)",1,5,5
"org.apache.maven.doxia.module.fo.FoSink.writeEmptyTag(Tag,String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.writeEmptyTag(Tag,String,String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.writeEndTag(Tag)",1,2,2
"org.apache.maven.doxia.module.fo.FoSink.writeStartTag(Tag,MutableAttributeSet,boolean)",1,6,6
"org.apache.maven.doxia.module.fo.FoSink.writeStartTag(Tag,String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.writeStartTag(Tag,String,String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSink.writeStartTag(Tag,String,String,String)",1,2,2
"org.apache.maven.doxia.module.fo.FoSink.writeln(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkFactory.createSink(Writer,String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkFactory.createSink(Writer,String,String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.createSink(Writer)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.fo2pdf(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getAnchorBlock(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getAuthorBlock(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getBodyBlock()",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getBoldBlock(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getCommentBlock(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getConfig()",1,2,2
"org.apache.maven.doxia.module.fo.FoSinkTest.getDateBlock(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getDefinitionListBlock(String,String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getFigureBlock(String,String)",1,1,2
"org.apache.maven.doxia.module.fo.FoSinkTest.getHeadBlock()",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getHorizontalRuleBlock()",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getItalicBlock(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getLineBreakBlock()",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getLinkBlock(String,String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getListBlock(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getMeta()",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getModel()",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getMonospacedBlock(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getNonBreakingSpaceBlock()",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getNumberedListBlock(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getPageBreakBlock()",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getParagraphBlock(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getRawTextBlock(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getSection1Block(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getSection2Block(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getSection3Block(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getSection4Block(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getSection5Block(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getSectionTitleBlock(String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getTableBlock(String,String)",1,1,1
"org.apache.maven.doxia.module.fo.FoSinkTest.getTextBlock(String)",1,1,1
