,GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
135,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.ListBreak,5,10,0,0,1,3,1,1,1,1
136,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Figure,0,53,1,1,0,13,1,2,0,2
137,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Table,14,494,7,59,3,136,7,32,0,4
138,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Verbatim,23,126,5,13,3,31,5,6,0,2
139,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.MacroBlock,32,168,5,9,7,38,5,6,0,4
140,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Comment,0,17,0,0,0,5,0,2,0,2
141,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptUtils,0,131,0,36,0,27,0,24,0,6
142,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Section,0,19,0,0,0,7,0,2,0,2
143,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.new SinkAdapter() {...},12,15,0,0,4,3,2,2,2,2
144,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Title,29,123,13,19,8,41,11,10,0,2
145,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptReaderSource,37,44,2,4,9,14,4,5,2,4
146,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.PageBreak,0,15,0,0,0,5,0,2,0,2
147,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Block,5,176,5,19,1,48,5,16,0,9
148,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.NumberedListItem,5,57,2,6,1,16,2,6,0,4
149,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptSinkFactory,8,0,0,0,2,0,2,0,2,0
150,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptSiteModule,6,0,0,0,2,0,1,0,1,0
151,Doxia :: Core,org.apache.maven.doxia.macro,MacroRequest,4,20,0,0,2,7,1,4,1,4
152,Doxia :: Core,org.apache.maven.doxia.macro,MacroExecutionException,9,0,0,0,4,0,2,0,2,0
153,Doxia :: Core,org.apache.maven.doxia.macro,Macro,0,7,0,0,0,2,0,1,0,1
154,Doxia :: Core,org.apache.maven.doxia.macro,EchoMacro,0,57,0,6,0,10,0,5,0,2
155,Doxia :: Core,org.apache.maven.doxia.macro,SwfMacro,13,306,15,33,4,70,13,13,0,2
156,Doxia :: Core,org.apache.maven.doxia.macro,AbstractMacro,4,66,2,8,2,17,2,8,0,5
157,Doxia :: Core,org.apache.maven.doxia,DefaultDoxia,25,0,0,0,6,0,3,0,3,0
158,Doxia :: Core,org.apache.maven.doxia,Doxia,4,0,0,0,1,0,1,0,1,0
159,Doxia :: Core,org.apache.maven.doxia.module.site,SiteModule,4,0,0,0,1,0,1,0,1,0
160,Doxia :: Core,org.apache.maven.doxia.module.site,AbstractSiteModule,27,0,0,0,10,0,5,0,5,0
161,Doxia :: Core,org.apache.maven.doxia.module.site.manager,DefaultSiteModuleManager,58,0,6,0,12,0,6,0,3,0
162,Doxia :: Core,org.apache.maven.doxia.module.site.manager,SiteModuleNotFoundException,13,0,0,0,6,0,3,0,3,0
163,Doxia :: Core,org.apache.maven.doxia.module.site.manager,SiteModuleManager,4,0,0,0,1,0,1,0,1,0
164,Doxia :: Core,org.apache.maven.doxia.sink,SinkEventAttributeSet,0,514,1,43,0,106,1,47,0,26
165,Doxia :: Core,org.apache.maven.doxia.sink,AbstractSink,7,73,4,10,2,18,4,8,0,5
166,Doxia :: Core,org.apache.maven.doxia.sink,AbstractXmlSink,4,153,1,15,2,43,2,17,1,10
167,Doxia :: Core,org.apache.maven.doxia.sink,AbstractBinarySinkFactory,59,0,6,0,11,0,7,0,4,0
168,Doxia :: Core,org.apache.maven.doxia.sink,RandomAccessSink,639,153,1,5,256,41,122,10,121,8
169,Doxia :: Core,org.apache.maven.doxia.sink,PipelineSink,46,0,2,0,10,0,5,0,4,0
170,Doxia :: Core,org.apache.maven.doxia.sink,XhtmlBaseSink,463,1745,88,161,107,518,104,154,19,113
