|       8 |      22 |      14 |       8 |        6 | deltaspike/parent/code/pom.xml |
|       7 |      24 |       9 |      15 |       -6 | deltaspike/modules/proxy/impl-asm/pom.xml |
|       1 |      33 |      33 |       0 |       33 | deltaspike/readme/ReleaseNotes-1.8.2.txt |
|       1 |      37 |      37 |       0 |       37 | site/src/main/asciidoc/steps_for_a_release.adoc |
|       2 |      44 |      43 |       1 |       42 | deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/config/ConfigResolver.java |
|       6 |      55 |      25 |      30 |       -5 | deltaspike/pom.xml |
|       2 |      69 |      66 |       3 |       63 | deltaspike/core/impl/src/test/java/org/apache/deltaspike/test/core/api/config/ConfigHelperTest.java |
|       1 |      78 |      78 |       0 |       78 | deltaspike/core/impl/src/main/java/org/apache/deltaspike/core/impl/config/ConfigHelperImpl.java |
|       1 |     101 |     101 |       0 |      101 | deltaspike/modules/jpa/impl/src/test/java/org/apache/deltaspike/test/jpa/api/transactional/multipleinjection/manual/BeanManagedlTransactionTest.java |
|       2 |     120 |     117 |       3 |      114 | deltaspike/modules/jpa/impl/src/test/java/org/apache/deltaspike/test/jpa/api/transactional/multipleinjection/manual/MockUserTransactionResolver.java |
|     354 |    1472 |    1007 |     465 |      542 | Stat Totals |
=====================================================================
|   files |   lines | growth  | shrink  | net(+/-) | filename/stats |
