,GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
183,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,StringUtils,7,10,2,4,1,1,2,3,1,1
184,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ClassUtils.GetClassLoaderAction,13,0,0,0,6,0,2,0,2,0
185,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,CollectionUtils,9,0,4,0,1,0,3,0,1,0
186,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,BeanUtils,132,0,18,0,26,0,13,0,4,0
187,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,Annotateds.AnnotatedConstructorComparator,57,0,6,0,13,0,6,0,3,0
188,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ParameterUtil,19,42,2,2,11,10,3,3,1,3
189,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ParentExtensionStorage,77,0,16,0,25,0,13,0,5,0
190,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ReflectionUtils,470,48,86,8,95,9,67,7,24,3
191,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ExceptionUtils,15,39,0,0,4,9,1,2,1,2
192,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ArraysUtils,19,0,4,0,4,0,4,0,2,0
193,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ProxyUtils,149,0,34,0,30,0,21,0,4,0
194,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ParameterizedTypeImpl,125,32,24,2,22,8,17,3,4,3
195,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,HierarchyDiscovery,113,240,19,25,25,54,14,19,1,10
196,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,Annotateds.AnnotationComparator,13,0,0,0,2,0,2,0,2,0
197,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,AnnotationUtils,232,0,40,0,53,0,25,0,5,0
198,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ParentExtensionStorage.ExtensionStorageInfo,37,0,4,0,7,0,6,0,4,0
199,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,AggregatedClassLoader,86,0,8,0,20,0,8,0,4,0
200,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ServiceUtils,52,40,9,3,12,11,6,4,0,4
201,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ExceptionUtils.ExceptionHelper,11,15,3,1,3,4,2,1,0,1
202,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,Annotateds.MethodComparator,11,0,0,0,2,0,2,0,2,0
203,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,Annotateds.AnnotatedFieldComparator,30,0,2,0,5,0,3,0,2,0
204,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ClassDeactivationUtils,295,0,30,0,71,0,22,0,7,0
205,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,AggregatedClassLoader.new Enumeration() {...},23,0,0,0,4,0,3,0,3,0
206,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,ImmutableInjectionPoint,142,0,0,0,43,0,11,0,11,0
207,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,AnnotatedImpl,22,48,2,4,5,13,4,5,2,4
208,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,AnnotatedConstructorImpl,0,56,0,4,0,10,0,4,0,2
209,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,InjectableMethod,112,0,8,0,25,0,10,0,6,0
210,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,AnnotatedTypeImpl,0,319,1,23,0,49,1,16,0,5
211,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,DelegatingContextualLifecycle,36,0,0,0,13,0,3,0,3,0
212,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,AnnotatedMemberImpl,8,16,0,0,2,5,2,2,2,2
213,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,AnnotatedMethodImpl,0,16,0,0,0,3,0,1,0,1
214,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,AnnotationStore,9,26,0,0,4,7,1,4,1,4
215,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,DummyInjectionTarget,11,0,0,0,7,0,7,0,7,0
216,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,AnnotatedTypeBuilder,768,1069,94,102,110,179,83,50,23,12
217,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,ParameterValueRedefiner.ParameterValue,25,0,0,0,8,0,4,0,4,0
218,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,AnnotatedFieldImpl,0,11,0,0,0,2,0,1,0,1
219,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,AnnotatedCallableImpl,12,79,3,5,2,16,4,4,1,3
220,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,AnnotationBuilder,59,89,6,8,11,23,8,9,4,6
221,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,AnnotatedParameterImpl,3,16,0,0,1,5,1,2,1,2
222,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.view.navigation.event,PreViewConfigNavigateEvent,19,0,0,0,8,0,4,0,4,0
223,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.jmx,Table,90,0,6,0,21,0,11,0,8,0
224,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.view,ViewRef.Manual,3,0,0,0,1,0,1,0,1,0
225,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.view,ViewRef.ViewRefInlineMetaDataTransformer,22,0,2,0,6,0,3,0,2,0
226,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.view,DefaultErrorView,3,0,0,0,1,0,1,0,1,0
227,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.view,ViewRef.ViewRefTargetViewConfigProvider,6,0,0,0,2,0,2,0,2,0
228,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.view.controller,ViewControllerRef.Descriptor,5,0,0,0,2,0,1,0,1,0
229,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.view.controller,ViewControllerRef.AnnotationPreProcessor,41,0,0,0,10,0,2,0,2,0
230,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.bean,ImmutablePassivationCapableBeanWrapper,18,0,0,0,4,0,2,0,2,0
231,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.bean,BaseImmutableBean,221,0,18,0,47,0,21,0,12,0
232,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.bean,BeanBuilder,451,0,30,0,104,0,55,0,40,0
233,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.bean,ImmutablePassivationCapableBean,20,0,0,0,4,0,2,0,2,0
234,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.bean,ImmutableBean,29,0,0,0,6,0,3,0,3,0
235,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.bean,ImmutableBeanWrapper,29,0,0,0,7,0,3,0,3,0
236,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.bean,WrappingBeanBuilder,57,0,2,0,7,0,4,0,3,0
237,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.securitymanaged,SetAccessiblePrivilegedAction,12,0,0,0,5,0,2,0,2,0
238,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.mock,AbstractMockManager,28,117,5,19,6,24,5,11,1,3
239,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.mock,BeanCacheKey.AnnotationComparator,163,50,40,6,37,15,23,2,0,2
240,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.mock,BeanCacheKey,123,127,30,18,23,29,22,11,1,8
241,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.mock,SimpleMockManager,0,18,0,2,0,5,0,3,0,2
242,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.mock,MockAwareInjectionTargetWrapper,0,83,0,4,0,24,0,9,0,7
243,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.mock,DefaultMockFilter,61,191,23,33,13,41,19,18,1,8
244,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.mock,MockExtension,3,232,5,29,3,51,5,17,0,5
245,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.mock,SimpleApplicationMockManager,0,3,0,0,0,1,0,1,0,1
246,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.mock,MockAwareProducerWrapper,6,61,2,2,2,16,2,4,0,4
247,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.request,ContextControlDecorator,83,51,13,9,22,13,10,8,1,6
248,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.validation,StandardContextTestControlValidator,46,84,6,10,4,26,5,10,0,7
249,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.jsf,MockedJsfTestContainerAdapter,50,0,8,0,17,0,10,0,6,0
250,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.jsf,MyFacesTestBaseConfig,0,12,0,0,0,5,0,1,0,1
251,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.jsf,MockedJsf2TestContainer,34,363,8,14,6,104,9,24,1,21
252,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.jsf,MyFacesContainerAdapter.new MyFacesContainer() {...},23,60,4,2,4,14,3,4,0,4
253,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.jsf,MyFacesContainerPerTestMethodAdapter,2,45,0,2,1,16,1,9,1,8
254,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.jsf,MyFacesContainerAdapter,15,103,4,10,3,27,5,13,1,10
255,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.transaction,TransactionStatementDecoratorFactory.TransactionAwareRunAfters,65,94,11,9,20,23,8,5,0,3
256,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.transaction,TransactionStatementDecoratorFactory,2,25,0,0,1,7,1,4,1,4
257,Apache DeltaSpike Scheduler-Module Impl,org.apache.deltaspike.scheduler.impl,JobQuartzScheduler,2,3,0,0,1,1,1,1,1,1
258,Apache DeltaSpike Scheduler-Module Impl,org.apache.deltaspike.scheduler.impl,SchedulerBaseConfig,0,10,0,0,0,4,0,1,0,1
259,Apache DeltaSpike Scheduler-Module Impl,org.apache.deltaspike.scheduler.impl,SchedulerBaseConfig.JobCustomization,0,37,0,0,0,17,0,1,0,1
260,Apache DeltaSpike Scheduler-Module Impl,org.apache.deltaspike.scheduler.impl,AbstractQuartzScheduler,622,16,54,0,165,4,44,2,17,2
261,Apache DeltaSpike Scheduler-Module Impl,org.apache.deltaspike.scheduler.impl,SchedulerProducer,0,7,0,0,0,2,0,2,0,2
262,Apache DeltaSpike Scheduler-Module Impl,org.apache.deltaspike.scheduler.impl,JobRunnableAdapter,30,0,0,0,9,0,2,0,2,0
263,Apache DeltaSpike Scheduler-Module Impl,org.apache.deltaspike.scheduler.impl,RunnableQuartzScheduler,16,3,0,0,6,1,3,1,3,1
264,Apache DeltaSpike Scheduler-Module Impl,org.apache.deltaspike.scheduler.impl,CdiAwareJobFactory,42,0,2,0,13,0,3,0,2,0
265,Apache DeltaSpike Scheduler-Module Impl,org.apache.deltaspike.scheduler.impl,SchedulerBaseConfig.LifecycleIntegration,0,35,0,0,0,15,0,1,0,1
266,Apache DeltaSpike Scheduler-Module Impl,org.apache.deltaspike.scheduler.impl,AbstractQuartzScheduler.JobListenerContext,65,0,8,0,15,0,7,0,3,0
267,Apache DeltaSpike Scheduler-Module Impl,org.apache.deltaspike.scheduler.impl,SchedulerExtension,123,269,28,34,28,64,23,19,0,11
268,Apache DeltaSpike Scheduler-Module Impl,org.apache.deltaspike.scheduler.impl,QuartzSchedulerProducer,6,0,0,0,2,0,2,0,2,0
269,Apache DeltaSpike Scheduler-Module Impl,org.apache.deltaspike.scheduler.impl,AbstractQuartzScheduler.InjectionAwareJobListener,82,0,10,0,29,0,11,0,6,0
270,Apache DeltaSpike Scheduler-Module Impl,org.apache.deltaspike.scheduler.impl,DynamicExpressionObserverJob,108,5,2,0,26,1,3,1,2,1
271,Apache DeltaSpike BeanValidation-Module Impl,org.apache.deltaspike.beanvalidation.impl,CDIAwareConstraintValidatorFactory,123,29,22,2,24,9,14,2,2,2
272,Apache DeltaSpike Partial-Bean-Module Impl,org.apache.deltaspike.partialbean.impl,DeltaSpikePartialProducerLifecycle,0,25,0,0,0,7,0,3,0,3
273,Apache DeltaSpike Partial-Bean-Module Impl,org.apache.deltaspike.partialbean.impl,PartialBeanDescriptor,11,38,0,0,5,14,3,6,3,6
274,Apache DeltaSpike Partial-Bean-Module Impl,org.apache.deltaspike.partialbean.impl,PartialBeanBindingExtension,119,482,17,53,21,104,15,31,0,11
275,Apache DeltaSpike Partial-Bean-Module Impl,org.apache.deltaspike.partialbean.impl,PartialBeanProxyFactory,0,37,0,4,0,12,0,7,0,5
276,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.spi.scope.window,ClientWindowConfig.ClientWindowRenderMode,54,0,0,0,6,0,1,0,1,0
277,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.spi.scope.window,DefaultClientWindowConfig,202,0,36,0,61,0,30,0,12,0
278,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.util,ValueExpressionEvaluationInputStream,33,215,9,27,6,49,7,15,0,4
279,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.util,NamingConventionUtils,92,0,18,0,20,0,11,0,2,0
280,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.literal,ViewLiteral,323,0,56,0,78,0,40,0,12,0
281,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.literal,FolderLiteral,111,0,24,0,32,0,18,0,6,0
282,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,View.AbstractNameBuilder,9,0,0,0,3,0,2,0,2,0
283,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,View.DefaultExtensionBuilder,19,0,4,0,6,0,4,0,2,0
284,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,View.DefaultBasePathBuilder,105,0,24,0,20,0,14,0,2,0
285,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,View.ViewParameterMode,34,0,0,0,2,0,1,0,1,0
286,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,View.DefaultFileNameBuilder,42,0,6,0,9,0,5,0,2,0
287,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,Folder.DefaultFolderNameBuilder,104,0,22,0,20,0,14,0,3,0
288,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,View.NavigationMode,34,0,0,0,2,0,1,0,1,0
289,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,View.ViewConfigPreProcessor,250,0,42,0,70,0,29,0,8,0
290,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,Folder.FolderConfigPreProcessor,86,0,12,0,28,0,10,0,4,0
291,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config,JsfModuleConfig,87,0,16,0,31,0,21,0,13,0
292,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.base,JsfBaseConfig.ScopeCustomization.WindowRestriction,25,0,0,0,11,0,1,0,1,0
293,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.base,JsfBaseConfig.ScopeCustomization.ViewDelegation,12,0,0,0,5,0,1,0,1,0
294,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.base,JsfBaseConfig.ViewConfigCustomization,33,0,0,0,13,0,1,0,1,0
295,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.listener.phase,JsfPhaseId,136,0,12,0,25,0,10,0,4,0
296,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.config,ServletConfigListener,54,0,8,0,16,0,8,0,4,0
297,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.config,ServletConfigSource,31,0,0,0,10,0,6,0,6,0
298,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.produce,RequestResponseHolderListener,25,0,6,0,10,0,6,0,3,0
299,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.produce,ServletObjectProducer,64,0,6,0,17,0,11,0,8,0
300,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.produce,RequestResponseHolderFilter,27,0,4,0,12,0,6,0,4,0
301,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.produce,RequestResponseHolder,66,0,10,0,20,0,11,0,6,0
302,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.produce,ServletContextHolder,79,0,6,0,17,0,7,0,4,0
303,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.produce,ServletContextHolderListener,9,0,0,0,5,0,3,0,3,0
304,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.event,EventBridgeSessionListener,31,0,4,0,7,0,5,0,3,0
305,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.event,EventBroadcaster,37,0,4,0,12,0,6,0,4,0
306,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.event,EventBridgeFilter,52,0,4,0,11,0,6,0,4,0
307,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.event,EventBridgeContextListener,31,0,4,0,7,0,5,0,3,0
308,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.descriptor.xml,PersistenceUnitDescriptorInitExtension,1,20,1,1,1,6,1,2,0,2
309,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction,ManagedUserTransactionResolver,3,3,0,0,1,1,1,1,1,1
310,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction,ContainerManagedTransactionStrategy,6,0,0,0,2,0,2,0,2,0
311,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction,BeanManagedUserTransactionStrategy.new TransactionConfig() {...},0,8,0,0,0,2,0,2,0,2
312,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction,TransactionalInterceptor,0,8,0,0,0,2,0,2,0,2
313,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction,ResourceLocalTransactionStrategy,35,315,15,53,8,95,14,36,0,16
314,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction,BeanManagedUserTransactionStrategy,29,79,7,5,11,24,6,11,1,10
315,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction,EnvironmentAwareTransactionStrategy,63,5,8,0,23,1,10,1,6,1
316,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction,TransactionStrategyHelper,3,166,3,23,0,36,3,16,0,6
317,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction,BeanManagedUserTransactionStrategy.UserTransactionAdapter,97,80,23,15,32,23,19,10,3,7
318,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction,UserTransactionResolver,39,22,5,1,12,8,3,2,0,2
319,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.entitymanager,DefaultEntityManagerHolder,8,5,0,0,3,2,3,2,3,2
320,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.entitymanager,EntityManagerFactoryProducer,5,30,1,1,2,8,1,3,0,3
321,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.entitymanager,PersistenceConfigurationProviderImpl,0,105,0,8,0,22,0,7,0,3
322,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.entitymanager,EntityManagerRefLookup,154,0,20,0,46,0,14,0,4,0
323,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.entitymanager,EntityManagerMetadata,40,91,1,9,13,30,7,13,6,9
324,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.entitymanager,EntityManagerRef,51,0,4,0,21,0,14,0,12,0
325,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction.context,TransactionBeanStorage.TransactionContextInfo,0,19,0,0,0,4,0,1,0,1
326,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction.context,TransactionContext,34,61,4,8,9,18,4,7,0,5
327,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction.context,EntityManagerEntry,9,37,4,4,4,11,5,4,1,4
328,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction.context,TransactionBeanStorage,26,158,7,17,7,45,7,21,0,16
329,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction.context,TransactionContextExtension,1,26,1,1,1,8,1,3,0,3
330,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction.context,TransactionBeanEntry,0,21,0,0,0,8,0,4,0,4
331,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.authorization,SecuredAnnotationAuthorizer,10,174,7,19,2,41,7,10,0,4
332,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.authorization,AccessDeniedExceptionBroadcaster,12,14,0,0,3,4,0,2,0,2
333,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.authorization,SkipInternalProcessingException,0,9,0,0,0,4,0,2,0,2
334,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.authorization,SecurityParameterValueRedefiner,90,107,12,12,17,27,9,5,0,2
335,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.authorization,DefaultAccessDecisionVoterContext,34,59,4,6,8,19,7,8,4,6
336,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.extension,AuthorizationParameter,132,98,13,11,25,20,10,6,2,2
337,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.extension,SecurityExtension,89,328,13,47,16,86,12,25,0,7
338,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.extension,DefaultSecurityStrategy,24,89,4,8,8,26,2,9,0,5
339,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.extension,SecurityMetaDataStorage,160,295,14,30,27,68,12,25,0,15
340,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.extension,Authorizer.new SecurityViolation() {...},2,6,0,0,1,1,1,1,1,1
341,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.extension,Authorizer,176,337,20,56,38,79,15,31,1,7
342,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.extension,SecurityInterceptorBindingLiteral,0,3,0,0,0,1,0,1,0,1
343,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.extension,SecurityInterceptor,0,8,0,0,0,2,0,2,0,2
344,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.util,SecurityUtils,35,213,6,30,6,40,5,19,0,6
345,Apache DeltaSpike Proxy-Module Impl ASM,org.apache.deltaspike.proxy.impl,AsmDeltaSpikeProxyClassGenerator.new ClassVisitor() {...},0,20,0,0,0,4,0,2,0,2
346,Apache DeltaSpike Proxy-Module Impl ASM,org.apache.deltaspike.proxy.impl,AsmDeltaSpikeProxyClassGenerator,209,795,21,21,42,182,16,18,1,12
347,Apache DeltaSpike Proxy-Module Impl ASM,org.apache.deltaspike.proxy.impl,CopyAnnotationVisitorAdapter,75,26,8,2,18,10,8,3,3,3
348,Apache DeltaSpike CDI Servlet-ContainerControl,org.apache.deltaspike.cdise.servlet,CdiServletRequestListener,0,43,0,0,0,14,0,5,0,5
349,Apache DeltaSpike CDI Servlet-ContainerControl,org.apache.deltaspike.cdise.servlet,CdiServletContextListener,0,9,0,0,0,4,0,3,0,3
350,Apache DeltaSpike Data-Module API,org.apache.deltaspike.data.api,AbstractEntityRepository,3,0,0,0,1,0,1,0,1,0
351,Apache DeltaSpike Data-Module API,org.apache.deltaspike.data.api,QueryInvocationException,122,0,0,0,21,0,6,0,6,0
352,Apache DeltaSpike Data-Module API,org.apache.deltaspike.data.api,AbstractFullEntityRepository,3,0,0,0,1,0,1,0,1,0
353,Apache DeltaSpike Data-Module API,org.apache.deltaspike.data.api,EntityGraphType,37,0,0,0,7,0,3,0,3,0
354,Apache DeltaSpike Data-Module API,org.apache.deltaspike.data.api,SingleResultType,34,0,0,0,4,0,1,0,1,0
355,Apache DeltaSpike Data-Module API,org.apache.deltaspike.data.api.mapping,SimpleQueryInOutMapperBase,46,75,4,12,10,18,6,9,2,5
,,,,19634,19339,2385,1870,,,,,,
,,,,,,,,,,,,,
,CodeCoverage,,,0.496215329,,,,,,,,,
,BranchCoverage,,,0.439482961,,,,,,,,,
