,GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
137,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction,BeanManagedUserTransactionStrategy.new TransactionConfig() {...},8,0,0,0,2,0,2,0,2,0
143,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction,BeanManagedUserTransactionStrategy.UserTransactionAdapter,177,0,38,0,55,0,29,0,10,0
323,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.provider,BeanManagerProvider,304,0,46,0,83,0,36,0,13,0
325,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.provider,BeanProvider,391,0,34,0,87,0,41,0,24,0
376,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,BeanUtils,132,0,18,0,26,0,13,0,4,0
69,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.phase,BeforePhaseBinding,3,0,0,0,1,0,1,0,1,0
13,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.exception.control,BridgeExceptionHandlerWrapper,164,0,28,0,51,0,20,0,6,0
244,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.jmx,BroadcasterProducer,23,16,1,1,3,5,1,2,0,2
334,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.view.metadata,CallbackDescriptor,115,0,8,0,23,0,11,0,7,0
332,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.view.metadata,CallbackDescriptor.CallbackEntry,139,0,18,0,28,0,14,0,5,0
223,Apache DeltaSpike CDI ContainerControl TCK,org.apache.deltaspike.cdise.tck.beans,Car,28,0,0,0,9,0,6,0,6,0
222,Apache DeltaSpike CDI ContainerControl TCK,org.apache.deltaspike.cdise.tck.beans,CarRepair,28,0,0,0,9,0,6,0,6,0
0,Apache DeltaSpike BeanValidation-Module Impl,org.apache.deltaspike.beanvalidation.impl,CDIAwareConstraintValidatorFactory,123,29,22,2,24,9,14,2,2,2
517,Apache DeltaSpike Scheduler-Module Impl,org.apache.deltaspike.scheduler.impl,CdiAwareJobFactory,42,0,2,0,13,0,3,0,2,0
224,Apache DeltaSpike CDI ContainerControl API,org.apache.deltaspike.cdise.api,CdiContainerLoader,98,0,8,0,19,0,7,0,3,0
429,Apache DeltaSpike Test-Utils,org.apache.deltaspike.test.utils,CdiContainerUnderTest,212,0,24,0,51,0,23,0,11,0
433,Apache DeltaSpike Test-Utils,org.apache.deltaspike.test.utils,CdiContainerUnderTest.GetClassLoaderAction,13,0,0,0,6,0,2,0,2,0
432,Apache DeltaSpike Test-Utils,org.apache.deltaspike.test.utils,CdiImplementation,81,0,0,0,12,0,4,0,4,0
216,Apache DeltaSpike CDI Servlet-ContainerControl,org.apache.deltaspike.cdise.servlet,CdiServletContextListener,0,9,0,0,0,4,0,3,0,3
215,Apache DeltaSpike CDI Servlet-ContainerControl,org.apache.deltaspike.cdise.servlet,CdiServletRequestListener,0,43,0,0,0,14,0,5,0,5
501,Apache DeltaSpike Test-Control-Module API,org.apache.deltaspike.testcontrol.api.junit,CdiTestRunner,316,0,28,0,79,0,30,0,16,0
500,Apache DeltaSpike Test-Control-Module API,org.apache.deltaspike.testcontrol.api.junit,CdiTestRunner.AfterClassStatement,25,0,0,0,9,0,2,0,2,0
506,Apache DeltaSpike Test-Control-Module API,org.apache.deltaspike.testcontrol.api.junit,CdiTestRunner.BeforeClassStatement,24,0,0,0,8,0,2,0,2,0
499,Apache DeltaSpike Test-Control-Module API,org.apache.deltaspike.testcontrol.api.junit,CdiTestRunner.ContainerAwareMethodInvoker,82,0,8,0,22,0,7,0,3,0
507,Apache DeltaSpike Test-Control-Module API,org.apache.deltaspike.testcontrol.api.junit,CdiTestRunner.ContainerAwareTestContext,651,0,88,0,174,0,63,0,19,0
508,Apache DeltaSpike Test-Control-Module API,org.apache.deltaspike.testcontrol.api.junit,CdiTestRunner.ContainerAwareTestContext.new Comparator() {...},15,0,2,0,2,0,3,0,2,0
505,Apache DeltaSpike Test-Control-Module API,org.apache.deltaspike.testcontrol.api.junit,CdiTestRunner.new Comparator() {...},15,0,2,0,2,0,3,0,2,0
504,Apache DeltaSpike Test-Control-Module API,org.apache.deltaspike.testcontrol.api.junit,CdiTestRunner.new Statement() {...},21,0,0,0,2,0,2,0,2,0
497,Apache DeltaSpike Test-Control-Module API,org.apache.deltaspike.testcontrol.api.junit,CdiTestSuiteRunner,84,0,6,0,32,0,13,0,10,0
498,Apache DeltaSpike Test-Control-Module API,org.apache.deltaspike.testcontrol.api.junit,CdiTestSuiteRunner.LogRunListener,115,0,0,0,23,0,4,0,4,0
393,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ClassDeactivationUtils,92,203,9,21,16,55,7,15,0,7
326,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.resourceloader,ClasspathResourceProvider,168,0,18,0,40,0,15,0,6,0
372,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ClassUtils,178,27,11,3,47,10,19,5,12,5
374,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ClassUtils.GetClassLoaderAction,13,0,0,0,6,0,2,0,2,0
61,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.scope.window.strategy,ClientSideWindowStrategy,262,0,34,0,71,0,25,0,8,0
78,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.scope.window,ClientWindowAdapter,16,0,0,0,7,0,5,0,5,0
103,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.spi.scope.window,ClientWindowConfig.ClientWindowRenderMode,54,0,0,0,6,0,1,0,1,0
34,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.util,ClientWindowHelper,229,0,20,0,49,0,20,0,10,0
36,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.util,ClientWindowHelper.Cookies,6,0,0,0,1,0,1,0,1,0
33,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.util,ClientWindowHelper.RequestParameters,6,0,0,0,1,0,1,0,1,0
375,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,CollectionUtils,9,0,4,0,1,0,3,0,1,0
487,Apache DeltaSpike Java-SE Examples,org.apache.deltaspike.example.config,ConfigExample,70,0,0,0,12,0,2,0,2,0
337,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config,ConfigResolver,117,395,10,36,26,94,11,35,4,19
338,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config,ConfigResolver.new Comparator() {...},2,10,1,1,0,2,1,2,0,2
339,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config,ConfigResolver.new Comparator() {...},0,12,0,2,0,2,0,3,0,2
336,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config,ConfigResolver.PropertyBuilder,35,369,12,41,8,92,13,29,1,14
237,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.config,ConfigurationExtension,104,155,15,17,24,45,12,13,0,9
217,Apache DeltaSpike CDI ContainerControl TCK,org.apache.deltaspike.cdise.tck,ContainerCtrlTckTest,308,0,6,0,96,0,9,0,6,0
218,Apache DeltaSpike CDI ContainerControl TCK,org.apache.deltaspike.cdise.tck,ContainerCtrlTckTest.new Runnable() {...},87,0,2,0,19,0,3,0,2,0
136,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction,ContainerManagedTransactionStrategy,6,0,0,0,2,0,2,0,2,0
443,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.request,ContextControlDecorator,83,51,13,9,22,13,10,8,1,6
342,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.context,ContextualInstanceInfo,17,0,0,0,7,0,5,0,5,0
343,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.context,ContextualStorage,121,0,12,0,36,0,12,0,6,0
370,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ContextUtils,22,0,4,0,8,0,4,0,2,0
475,Apache DeltaSpike JSF Examples,org.apache.deltaspike.example.message,ControllerView,35,0,0,0,8,0,6,0,6,0
247,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.conversation,ConversationBeanHolder,0,3,0,0,0,1,0,1,0,1
250,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.conversation,ConversationKey,105,88,21,15,25,22,16,8,1,5
350,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.literal,ConversationScopedLiteral,3,0,0,0,1,0,1,0,1,0
282,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.util,ConversationUtils,55,87,10,12,9,23,7,7,0,3
5,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection.proxy,ConverterAndValidatorProxyExtension,251,0,42,0,56,0,31,0,10,0
9,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection.proxy,ConverterAndValidatorProxyFactory,69,0,6,0,18,0,9,0,6,0
6,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection.proxy,ConverterInvocationHandler,14,0,0,0,3,0,2,0,2,0
49,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection,ConverterWrapper,50,0,4,0,12,0,7,0,5,0
201,Apache DeltaSpike Proxy-Module Impl ASM5,org.apache.deltaspike.proxy.impl,CopyAnnotationVisitorAdapter,75,26,8,2,18,10,8,3,3,3
316,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.base,CoreBaseConfig.BeanManagerIntegration,12,0,0,0,6,0,1,0,1,0
321,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.base,CoreBaseConfig.InterceptorCustomization,13,0,0,0,6,0,1,0,1,0
322,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.base,CoreBaseConfig.MBeanIntegration,12,0,0,0,6,0,1,0,1,0
317,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.base,CoreBaseConfig.ScopeCustomization.WindowRestriction,13,0,0,0,6,0,1,0,1,0
319,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.base,CoreBaseConfig.Validation,15,0,0,0,6,0,1,0,1,0
318,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.base,CoreBaseConfig.Validation.new ConfigResolver.Converter() {...},6,0,0,0,2,0,2,0,2,0
320,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.base,CoreBaseConfig.Validation.ViolationMode,34,0,0,0,2,0,1,0,1,0
491,Apache DeltaSpike Java-SE Examples,org.apache.deltaspike.example.config,CustomConfigPropertyProducer,77,0,8,0,19,0,9,0,5,0
473,Apache DeltaSpike JSF Examples,org.apache.deltaspike.example.message,CustomMessageResolver,31,0,4,0,7,0,5,0,3,0
490,Apache DeltaSpike Java-SE Examples,org.apache.deltaspike.example.config,CustomPropertyFileConfig,7,0,0,0,3,0,3,0,3,0
171,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.authorization,DefaultAccessDecisionVoterContext,34,59,4,6,8,19,7,8,4,6
268,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.activation,DefaultClassDeactivator,16,36,2,4,1,8,2,4,0,3
76,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.scope.window,DefaultClientWindow,72,0,6,0,18,0,14,0,9,0
104,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.spi.scope.window,DefaultClientWindowConfig,202,0,36,0,61,0,30,0,12,0
22,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,DefaultConfigNodeConverter,583,0,78,0,132,0,50,0,11,0
231,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.config,DefaultConfigPropertyProducer,44,30,0,0,7,6,3,6,3,6
232,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.config,DefaultConfigSourceProvider,0,75,0,2,0,19,0,4,0,3
494,Apache DeltaSpike Java-SE Examples,org.apache.deltaspike.example.echo,DefaultEchoService,5,0,0,0,2,0,2,0,2,0
145,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.entitymanager,DefaultEntityManagerHolder,8,5,0,0,3,2,3,2,3,2
414,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.view,DefaultErrorView,3,0,0,0,1,0,1,0,1,0
23,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,DefaultErrorViewAwareExceptionHandlerWrapper,153,0,28,0,48,0,20,0,6,0
260,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.exception.control,DefaultExceptionEvent,8,64,1,1,2,27,2,13,1,13
15,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,DefaultFolderConfigDescriptor,12,0,0,0,4,0,2,0,2,0
90,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.message,DefaultJsfMessage,80,0,4,0,15,0,11,0,9,0
349,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.literal,DefaultLiteral,3,0,0,0,1,0,1,0,1,0
288,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.message,DefaultLocaleResolver,2,3,0,0,1,1,1,1,1,1
292,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.message,DefaultMessage,30,229,17,25,11,55,16,20,2,13
287,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.message,DefaultMessageContext,2,137,2,4,1,32,2,14,0,13
286,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.message,DefaultMessageInterpolator,0,15,1,3,0,4,1,3,0,2
290,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.message,DefaultMessageResolver,4,90,5,13,1,23,5,7,0,3
439,Apache DeltaSpike Test-Control-Module Impl,org.apache.deltaspike.testcontrol.impl.mock,DefaultMockFilter,61,191,23,33,13,41,19,18,1,8
94,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view.navigation,DefaultNavigationParameterContext,42,0,6,0,12,0,6,0,3,0
92,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view.navigation,DefaultNavigationParameterStrategy,53,0,6,0,13,0,5,0,2,0
8,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection.proxy,DefaultPartialStateHolder,24,0,0,0,11,0,8,0,8,0
174,Apache DeltaSpike Security-Module Impl,org.apache.deltaspike.security.impl.extension,DefaultSecurityStrategy,24,89,4,8,8,26,2,9,0,5
25,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,DefaultViewConfigInheritanceStrategy,320,0,54,0,72,0,35,0,8,0
19,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,DefaultViewConfigResolver,483,0,50,0,106,0,35,0,10,0
95,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view.navigation,DefaultViewNavigationHandler,16,0,0,0,6,0,2,0,2,0
26,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,DefaultViewPathConfigDescriptor,15,0,0,0,5,0,3,0,3,0
269,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope.window,DefaultWindowContextQuotaHandler,11,54,3,7,3,14,3,5,0,3
64,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.scope.window.strategy,DelegatedWindowStrategy,14,0,2,0,4,0,3,0,2,0
203,Apache DeltaSpike Proxy-Module Impl ASM5,org.apache.deltaspike.proxy.impl.invocation,DelegateManualInvocationHandler,0,24,0,0,0,5,0,4,0,4
400,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,DelegatingContextualLifecycle,36,0,0,0,13,0,3,0,3,0
10,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.action,DeltaSpikeActionListener,30,0,2,0,9,0,4,0,3,0
300,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.scope,DeltaSpikeContextExtension,2,130,2,2,2,32,2,7,0,7
83,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.request,DeltaSpikeExternalContextWrapper,34,0,4,0,12,0,5,0,3,0
84,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.request,DeltaSpikeFacesContextFactory,64,0,10,0,18,0,10,0,5,0
79,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.request,DeltaSpikeFacesContextWrapper,265,0,34,0,69,0,27,0,10,0
82,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.request,DeltaSpikeLifecycleFactoryWrapper,94,0,12,0,24,0,11,0,5,0
85,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.request,DeltaSpikeLifecycleWrapper,131,0,20,0,40,0,20,0,10,0
363,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.literal,DeltaSpikeLiteral,8,0,0,0,2,0,2,0,2,0
57,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.navigation,DeltaSpikeNavigationHandler,231,0,42,0,55,0,27,0,6,0
56,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.navigation,DeltaSpikeNavigationHandlerWrapper,33,0,0,0,9,0,5,0,5,0
67,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.phase,DeltaSpikePhaseListener,242,0,36,0,77,0,32,0,14,0
209,Apache DeltaSpike Proxy-Module API,org.apache.deltaspike.proxy.api,DeltaSpikeProxyContextualLifecycle,194,0,20,0,45,0,14,0,4,0
211,Apache DeltaSpike Proxy-Module API,org.apache.deltaspike.proxy.api,DeltaSpikeProxyFactory,492,0,84,0,111,0,58,0,16,0
208,Apache DeltaSpike Proxy-Module API,org.apache.deltaspike.proxy.api,DeltaSpikeProxyFactory.DummyInvocationHandler,2,0,0,0,1,0,1,0,1,0
210,Apache DeltaSpike Proxy-Module API,org.apache.deltaspike.proxy.api,DeltaSpikeProxyFactory.GeneratorHolder,6,0,0,0,3,0,2,0,2,0
102,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.resource,DeltaSpikeResource,56,0,0,0,16,0,10,0,10,0
101,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.resource,DeltaSpikeResourceHandler,55,0,10,0,12,0,8,0,3,0
428,Apache DeltaSpike Test-Utils,org.apache.deltaspike.test.arquillian,DeltaSpikeServerUtilAppender,19,0,0,0,5,0,2,0,2,0
426,Apache DeltaSpike Test-Utils,org.apache.deltaspike.test.arquillian,DeltaSpikeTestUtilExtension,14,0,0,0,4,0,2,0,2,0
30,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.view,DeltaSpikeViewHandler,80,0,8,0,22,0,11,0,7,0
479,Apache DeltaSpike JSF Examples,org.apache.deltaspike.example.viewconfig,DenyAllAccessDecisionVoter,16,0,0,0,4,0,2,0,2,0
480,Apache DeltaSpike JSF Examples,org.apache.deltaspike.example.viewconfig,DenyAllAccessDecisionVoter.new SecurityViolation() {...},8,0,0,0,2,0,2,0,2,0
45,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection,DependentBeanEntry,21,0,0,0,8,0,4,0,4,0
324,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.provider,DependentProvider,118,0,8,0,27,0,9,0,5,0
353,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.literal,DependentScopeLiteral,3,0,0,0,1,0,1,0,1,0
158,Apache DeltaSpike JPA-Module API,org.apache.deltaspike.jpa.spi.descriptor.xml,Descriptor,15,0,0,0,6,0,3,0,3,0
156,Apache DeltaSpike JPA-Module API,org.apache.deltaspike.jpa.spi.descriptor.xml,DescriptorReader,133,0,2,0,29,0,9,0,8,0
352,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.literal,DestroyedLiteral,8,0,0,0,2,0,2,0,2,0
1,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.component.window,DisableClientWindowComponent,3,0,0,0,1,0,1,0,1,0
3,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.component.window,DisableClientWindowHtmlRenderer,83,0,16,0,26,0,13,0,5,0
51,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.token,DoubleSubmitAwarePhaseListener,76,0,16,0,20,0,13,0,5,0
404,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util.metadata.builder,DummyInjectionTarget,11,0,0,0,7,0,7,0,7,0
523,Apache DeltaSpike Scheduler-Module Impl,org.apache.deltaspike.scheduler.impl,DynamicExpressionObserverJob,108,5,2,0,26,1,3,1,2,1
243,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.jmx,DynamicMBeanWrapper,338,434,26,30,58,88,23,17,3,9
213,Apache DeltaSpike Proxy-Module API,org.apache.deltaspike.proxy.util,EnableInterceptorsInterceptor,11,0,0,0,3,0,2,0,2,0
214,Apache DeltaSpike Proxy-Module API,org.apache.deltaspike.proxy.util,EnableInterceptorsProxyFactory,68,0,2,0,13,0,6,0,5,0
212,Apache DeltaSpike Proxy-Module API,org.apache.deltaspike.proxy.util,EnableInterceptorsProxyFactory.EnableInterceptorsDelegate,12,0,0,0,4,0,2,0,2,0
159,Apache DeltaSpike JPA-Module API,org.apache.deltaspike.jpa.spi.descriptor.xml,EntityDescriptor,67,0,0,0,18,0,5,0,5,0
527,Apache DeltaSpike Data-Module API,org.apache.deltaspike.data.api,EntityGraphType,37,0,0,0,7,0,3,0,3,0
150,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction.context,EntityManagerEntry,9,37,4,4,4,11,5,4,1,4
146,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.entitymanager,EntityManagerFactoryProducer,5,30,1,1,2,8,1,3,0,3
162,Apache DeltaSpike JPA-Module API,org.apache.deltaspike.jpa.spi.descriptor.xml,EntityMappingsDescriptor,33,0,0,0,14,0,7,0,7,0
165,Apache DeltaSpike JPA-Module API,org.apache.deltaspike.jpa.spi.descriptor.xml,EntityMappingsDescriptorParser,364,0,34,0,83,0,32,0,15,0
141,Apache DeltaSpike JPA-Module Impl,org.apache.deltaspike.jpa.impl.transaction,EnvironmentAwareTransactionStrategy,63,5,8,0,23,1,10,1,6,1
227,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.config,EnvironmentPropertyConfigSource,3,26,3,1,0,9,2,4,0,4
228,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.config,EnvironmentPropertyConfigSourceProvider,19,55,1,5,3,13,1,5,0,3
190,Apache DeltaSpike Security-Module API,org.apache.deltaspike.security.api.authorization,ErrorViewAwareAccessDeniedException,10,0,0,0,4,0,2,0,2,0
132,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.event,EventBridgeContextListener,31,0,4,0,7,0,5,0,3,0
131,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.event,EventBridgeFilter,52,0,4,0,11,0,6,0,4,0
129,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.event,EventBridgeSessionListener,31,0,4,0,7,0,5,0,3,0
130,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.event,EventBroadcaster,37,0,4,0,12,0,6,0,4,0
267,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.exception.control.extension,ExceptionControlExtension,20,178,5,21,6,36,5,15,0,7
263,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.exception.control,ExceptionHandlerBroadcaster,49,293,9,33,9,74,8,21,0,3
266,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.exception.control,ExceptionHandlerComparator,2,109,3,17,1,25,3,11,0,4
302,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.exception.control,ExceptionHandlingFlow,64,0,0,0,7,0,1,0,1,0
315,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.exception.control.event,ExceptionStackEvent,200,0,18,0,47,0,21,0,12,0
303,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.exception.control,ExceptionStackItem,92,0,10,0,25,0,12,0,7,0
314,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.exception.control.event,ExceptionToCatchEvent,52,0,0,0,19,0,8,0,8,0
380,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ExceptionUtils,15,39,0,0,4,9,1,2,1,2
390,Apache DeltaSpike Core-API,org.apache.deltaspike.core.util,ExceptionUtils.ExceptionHelper,11,15,3,1,3,4,2,1,0,1
278,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.exclude.extension,ExcludeExtension,180,638,22,102,38,163,24,60,3,19
331,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.config.view.metadata,ExecutableCallbackDescriptor,97,0,12,0,25,0,9,0,3,0
91,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.message,FacesMessageEntry,18,0,0,0,8,0,4,0,4,0
328,Apache DeltaSpike Core-API,org.apache.deltaspike.core.api.resourceloader,FileResourceProvider,42,0,6,0,10,0,7,0,4,0
114,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,Folder.DefaultFolderNameBuilder,104,0,22,0,20,0,14,0,3,0
117,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,Folder.FolderConfigPreProcessor,86,0,12,0,28,0,10,0,4,0
27,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,FolderConfigNode,65,0,4,0,14,0,5,0,3,0
108,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.literal,FolderLiteral,111,0,24,0,32,0,18,0,6,0
258,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.future,FutureableInterceptor,50,146,13,5,11,40,10,4,1,4
259,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.future,FutureableInterceptor.J8PromiseCompanionTask,54,24,0,0,14,7,0,2,0,2
256,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.future,FutureableInterceptor.new Callable() {...},21,28,2,2,4,6,2,2,0,2
257,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.future,FutureableInterceptor.ThreadPoolManager,34,88,7,7,11,26,8,4,1,4
276,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.interceptor,GlobalInterceptorExtension,58,24,12,2,11,8,7,4,0,4
277,Apache DeltaSpike Core-Implementation,org.apache.deltaspike.core.impl.interceptor,GlobalInterceptorWrapper,94,0,2,0,20,0,11,0,10,0
